arterycode,centreline_id,direction,sideofint,match_on_case,artery_type
873,9694792,Westbound,E,1,1
874,13291670,Eastbound,W,1,1
875,446032,Westbound,E,1,1
876,9796843,Eastbound,W,1,1
877,446445,Westbound,E,1,1
878,30051990,Eastbound,W,1,1
879,10339839,Westbound,E,1,1
880,445943,Eastbound,W,1,1
881,445885,Westbound,E,1,1
882,5102026,Eastbound,W,1,1
883,5070621,Westbound,E,1,1
884,446402,Eastbound,W,1,1
885,11461945,Westbound,E,1,1
886,5738167,Eastbound,W,1,1
887,9234701,Westbound,E,1,1
888,12496213,Eastbound,W,1,1
889,445746,Westbound,E,1,1
890,1137850,Eastbound,W,1,1
892,446206,Eastbound,W,1,1
893,13291693,Westbound,E,1,1
894,9234642,Eastbound,W,1,1
895,30015421,Eastbound,W,2,1
896,20054940,Eastbound,W,2,1
897,9796780,Westbound,E,1,1
898,9796670,Eastbound,W,1,1
899,446206,Westbound,E,1,1
900,444785,Eastbound,W,1,1
901,9722525,Westbound,E,1,1
902,11743021,Westbound,E,1,1
903,10335558,Eastbound,W,1,1
904,11574919,Westbound,E,1,1
905,20117646,Eastbound,W,2,1
906,9796782,Westbound,E,1,1
907,908468,Eastbound,W,1,1
908,908448,Westbound,E,1,1
909,445298,Eastbound,W,1,1
910,9234642,Westbound,E,1,1
911,30085237,Westbound,E,2,1
912,445316,Eastbound,W,1,1
913,445343,Westbound,E,1,1
914,11743021,Eastbound,W,1,1
915,7477,Westbound,E,1,1
916,9741291,Eastbound,W,1,1
917,11405335,Northbound,S,1,1
918,11405334,Southbound,N,1,1
919,436598,Southbound,N,3,1
920,436655,Northbound,S,1,1
921,4786672,Southbound,N,1,1
922,441581,Southbound,N,1,1
923,10906819,Southbound,N,1,1
924,4831556,Northbound,S,1,1
926,443128,Northbound,S,1,1
927,443058,Southbound,N,1,1
928,439635,Northbound,S,1,1
929,439452,Southbound,N,1,1
930,438307,Northbound,S,1,1
931,30005367,Southbound,N,2,1
932,436461,Northbound,S,1,1
933,437999,Northbound,S,1,1
934,9910159,Southbound,N,1,1
936,436876,Southbound,N,3,1
937,438658,Northbound,S,1,1
938,30044054,Southbound,N,2,1
939,441681,Northbound,S,1,1
940,436242,Northbound,S,1,1
941,436242,Southbound,N,1,1
942,442847,Northbound,S,1,1
943,30004522,Southbound,N,2,1
944,437481,Southbound,N,1,1
945,437600,Northbound,S,1,1
946,440946,Northbound,S,1,1
947,440790,Southbound,N,1,1
948,9186307,Northbound,S,1,1
949,906866,Southbound,N,1,1
950,908191,Northbound,S,1,1
951,908132,Southbound,N,1,1
952,9530968,Northbound,S,1,1
953,9531624,Southbound,N,1,1
954,8191161,Southbound,N,1,1
955,908895,Northbound,S,1,1
956,908861,Southbound,N,1,1
957,30007946,Northbound,S,2,1
958,7009490,Southbound,N,1,1
959,10144951,Northbound,S,1,1
960,2967336,Southbound,N,1,1
961,906840,Northbound,S,1,1
962,906577,Northbound,S,1,1
963,909063,Northbound,S,1,1
964,908895,Southbound,N,1,1
965,908433,Northbound,S,1,1
966,6044946,Southbound,N,1,1
967,10747534,Northbound,S,1,1
968,10144964,Southbound,N,1,1
969,906769,Southbound,N,1,1
970,30001173,Southbound,N,2,1
971,8120991,Northbound,S,1,1
972,907918,Southbound,N,1,1
973,910865,Northbound,S,1,1
974,8133345,Southbound,N,1,1
975,909298,Southbound,N,1,1
976,8120991,Southbound,N,1,1
977,30090495,Northbound,S,1,1
978,906610,Southbound,N,1,1
979,,Northbound,N,11,1
980,906488,Northbound,S,1,1
981,,Southbound,N,11,1
982,909410,Northbound,S,1,1
983,20053150,Northbound,S,2,1
986,20050749,Northbound,S,2,1
987,,Southbound,N,11,1
988,103479,Northbound,S,1,1
989,111671,Northbound,S,1,1
990,30011819,Southbound,N,1,1
991,109360,Southbound,N,1,1
992,111190,Northbound,S,1,1
993,9086379,Southbound,N,1,1
994,108537,Northbound,S,1,1
995,7204446,Southbound,N,1,1
996,5070578,Northbound,S,1,1
997,6242498,Southbound,N,1,1
998,30002262,Northbound,S,2,1
999,7472031,Southbound,N,1,1
1000,112207,Northbound,N,1,1
1001,112207,Southbound,N,1,1
1002,110000,Northbound,S,1,1
1003,5087274,Southbound,N,1,1
1004,110315,Northbound,S,1,1
1005,30020038,Northbound,S,2,1
1006,20051848,Southbound,N,1,1
1007,108915,Northbound,S,1,1
1008,108596,Southbound,N,1,1
1009,20050470,Southbound,N,2,1
1010,107218,Northbound,S,1,1
1011,107084,Southbound,N,1,1
1012,7204482,Northbound,S,1,1
1013,7204470,Southbound,N,3,1
1014,110230,Southbound,N,1,1
1015,106775,Northbound,S,1,1
1016,5479011,Southbound,N,1,1
1017,14669435,Southbound,N,1,1
1018,4304190,Northbound,S,1,1
1019,111947,Northbound,S,1,1
1020,20258379,Southbound,N,2,1
1021,9109627,Northbound,S,1,1
1022,110551,Southbound,N,1,1
1023,103111,Northbound,S,1,1
1024,,Southbound,N,11,1
1025,103111,Southbound,S,1,1
1027,1048,Southbound,N,1,1
1028,30066498,Southbound,N,2,1
1032,20154544,Northbound,S,2,1
1033,103716,Southbound,N,1,1
1034,14624107,Southbound,N,1,1
1035,30064505,Southbound,S,2,1
1037,104870,Northbound,S,1,1
1038,2370044,Southbound,N,1,1
1039,1138658,Northbound,S,1,1
1040,6706072,Southbound,N,1,1
1042,1137998,Northbound,S,1,1
1043,6868868,Southbound,N,1,1
1044,1138214,Northbound,S,1,1
1045,1138163,Southbound,N,1,1
1046,2326208,Northbound,S,1,1
1047,1138746,Southbound,N,1,1
1048,1138340,Northbound,S,1,1
1049,11574915,Southbound,N,1,1
1050,7950526,Northbound,S,1,1
1051,7950476,Southbound,N,1,1
1052,7950526,Southbound,S,1,1
1053,1138148,Northbound,S,1,1
1054,1138109,Southbound,N,1,1
1055,1137674,Northbound,S,1,1
1056,1137657,Southbound,N,1,1
1057,1137642,Northbound,S,1,1
1058,1137625,Southbound,N,1,1
1059,1139343,Southbound,N,1,1
1060,1137805,Northbound,S,1,1
1061,10133814,Southbound,N,1,1
1062,1138526,Northbound,S,1,1
1063,2312055,Southbound,N,1,1
1064,30040259,Northbound,S,2,1
1065,5573892,Southbound,N,1,1
1066,1139081,Northbound,S,1,1
1067,14177858,Southbound,N,1,1
1068,1138080,Northbound,S,1,1
1069,1138051,Southbound,N,1,1
1070,1138396,Northbound,S,1,1
1071,1138340,Southbound,N,1,1
1072,1139253,Northbound,S,1,1
1073,1139187,Southbound,N,1,1
1074,1137910,Northbound,S,1,1
1075,1137884,Southbound,N,1,1
1076,337,Eastbound,W,1,1
1077,8609111,Westbound,E,1,1
1078,1012,Eastbound,W,1,1
1079,20042358,Westbound,E,2,1
1080,1164,Eastbound,W,1,1
1081,1152,Westbound,E,1,1
1082,1256,Eastbound,W,1,1
1083,14253104,Westbound,E,1,1
1084,1395,Eastbound,W,1,1
1085,1377,Westbound,E,1,1
1086,8594395,Southbound,N,1,1
1087,654,Northbound,S,1,1
1088,444999,Northbound,S,1,1
1089,8649749,Southbound,N,1,1
1090,444337,Eastbound,W,1,1
1091,444337,Westbound,E,1,1
1092,919,Eastbound,W,1,1
1093,30066143,Westbound,E,2,1
1094,919,Westbound,W,1,1
1095,8344780,Northbound,S,1,1
1096,14012926,Southbound,N,1,1
1097,8950,Northbound,S,1,1
1098,30073960,Southbound,N,2,1
1099,30073960,Northbound,S,2,1
1100,14012927,Northbound,S,1,1
1101,7211068,Southbound,N,1,1
1102,1141110,Northbound,S,1,1
1103,14015447,Southbound,N,1,1
1104,10750670,Eastbound,W,1,1
1105,4173387,Eastbound,E,1,1
1106,649,Eastbound,W,2,1
1107,6853474,Westbound,E,1,1
1108,3259897,Eastbound,W,1,1
1109,649,Westbound,E,2,1
1110,1712,Northbound,S,1,1
1111,7570303,Southbound,N,1,1
1112,7570434,Northbound,S,1,1
1113,20098087,Southbound,N,2,1
1115,3232748,Northbound,S,1,1
1116,1860,Northbound,S,1,1
1117,1846,Southbound,N,1,1
1118,1456,Northbound,S,1,1
1119,20041822,Southbound,N,2,1
1120,30042323,Northbound,S,2,1
1121,30063351,Northbound,S,2,1
1122,11774658,Southbound,N,1,1
1123,1145935,Northbound,S,1,1
1124,30062058,Southbound,N,2,1
1125,1147102,Northbound,N,1,1
1126,5047759,Eastbound,W,1,1
1127,439863,Westbound,E,1,1
1128,14025081,Northbound,S,1,1
1129,3948548,Northbound,S,1,1
1130,14025444,Southbound,N,1,1
1131,30075151,Northbound,S,2,1
1132,14025399,Southbound,N,1,1
1133,20139592,Northbound,S,2,1
1134,10609750,Southbound,N,4,1
1135,20139592,Southbound,S,2,1
1137,112008,Southbound,N,1,1
1138,9109590,Northbound,S,1,1
1139,105263,Southbound,N,1,1
1140,14066563,Northbound,S,1,1
1142,106978,Southbound,N,1,1
1143,9085605,Northbound,S,1,1
1144,9085572,Southbound,N,1,1
1146,107745,Eastbound,E,6,2
1146,14249901,Eastbound,W,6,2
1146,107815,Northbound,S,6,2
1146,107815,Southbound,S,6,2
1146,107745,Westbound,E,6,2
1146,14249901,Westbound,W,6,2
1147,12373944,Northbound,S,1,1
1148,444174,Northbound,S,1,1
1149,439829,Northbound,S,1,1
1150,439518,Northbound,S,1,1
1151,6837748,Northbound,N,2,1
1152,439695,Southbound,N,1,1
1153,439640,Southbound,N,1,1
1154,6837748,Southbound,N,1,1
1155,5070833,Southbound,N,1,1
1156,30003690,Westbound,E,12,1
1157,12373941,Westbound,E,1,1
1158,9530241,Eastbound,W,1,1
1160,1141765,Westbound,W,1,1
1162,911682,Eastbound,W,1,1
1163,911829,Eastbound,W,1,1
1164,911542,Westbound,E,1,1
1165,911619,Westbound,E,1,1
1166,,Eastbound,W,9,1
1167,909191,Eastbound,W,1,1
1168,908898,Eastbound,W,1,1
1170,908972,Westbound,E,1,1
1171,908850,Westbound,E,1,1
1172,440006,Northbound,S,1,1
1173,440007,Northbound,S,1,1
1174,443987,Southbound,N,1,1
1176,440202,Southbound,N,1,1
1177,440143,Southbound,N,1,1
1178,20230567,Southbound,N,1,1
1179,911991,Eastbound,E,1,1
1180,913051,Eastbound,W,1,1
1181,912177,Eastbound,W,1,1
1182,912050,Westbound,E,1,1
1183,912993,Westbound,E,1,1
1184,911856,Westbound,E,1,1
1185,30004008,Eastbound,W,2,1
1186,444968,Westbound,E,1,1
1187,441561,Eastbound,W,1,1
1188,907261,Eastbound,W,1,1
1189,30076029,Eastbound,W,12,1
1190,440796,Westbound,E,1,1
1191,440917,Westbound,E,1,1
1192,30067121,Westbound,E,12,1
1193,12334083,Westbound,E,1,1
1194,909126,Northbound,S,1,1
1195,909121,Southbound,N,1,1
1196,909086,Southbound,N,1,1
1197,441025,Northbound,S,1,1
1198,441026,Northbound,S,1,1
1199,440965,Southbound,N,1,1
1200,441011,Southbound,N,1,1
1201,13502847,Eastbound,W,1,1
1202,105457,Eastbound,W,1,1
1203,439727,Eastbound,W,1,1
1204,107376,Eastbound,W,1,1
1205,908864,Eastbound,W,1,1
1206,908865,Eastbound,W,1,1
1207,908104,Eastbound,W,1,1
1208,908114,Eastbound,W,1,1
1209,444846,Eastbound,W,1,1
1210,439453,Eastbound,W,1,1
1211,439636,Eastbound,W,1,1
1212,108286,Eastbound,W,1,1
1213,441012,Eastbound,W,1,1
1214,441343,Eastbound,W,1,1
1215,30004182,Eastbound,W,2,1
1216,439420,Westbound,E,1,1
1218,30081634,Westbound,E,12,1
1219,30081693,Westbound,E,2,1
1220,444486,Westbound,E,1,1
1221,444486,Westbound,E,1,1
1222,439118,Westbound,E,1,1
1223,439094,Westbound,E,1,1
1224,908795,Westbound,E,1,1
1225,908795,Westbound,E,1,1
1226,108037,Westbound,E,1,1
1227,108097,Westbound,E,1,1
1228,440571,Westbound,E,1,1
1229,440622,Westbound,E,1,1
1230,445676,Westbound,E,1,1
1233,908372,Westbound,E,1,1
1234,908372,Westbound,E,1,1
1235,911594,Northbound,S,1,1
1236,911595,Northbound,S,1,1
1237,913095,Northbound,S,1,1
1240,911650,Southbound,N,1,1
1241,911697,Southbound,N,1,1
1242,913100,Southbound,N,1,1
1243,913087,Southbound,N,1,1
1244,907108,Southbound,N,1,1
1245,908127,Northbound,S,1,1
1246,908049,Northbound,S,1,1
1247,908113,Northbound,S,2,1
1248,913620,Northbound,S,1,1
1249,908115,Southbound,N,1,1
1250,908113,Southbound,N,1,1
1251,913517,Southbound,N,1,1
1253,444744,Northbound,S,1,1
1254,444586,Northbound,S,1,1
1255,444784,Southbound,N,1,1
1256,444806,Southbound,N,1,1
1257,106794,Eastbound,W,1,1
1258,912175,Northbound,S,1,1
1259,911907,Northbound,S,1,1
1261,913659,Northbound,S,1,1
1262,9530241,Westbound,E,1,1
1263,912099,Southbound,N,1,1
1264,913743,Southbound,N,1,1
1265,913696,Southbound,N,1,1
1266,444039,Eastbound,W,1,1
1267,445299,Eastbound,W,1,1
1268,439451,Northbound,S,1,1
1269,439150,Northbound,S,1,1
1270,445131,Southbound,N,1,1
1271,445055,Southbound,N,1,1
1272,439325,Southbound,N,1,1
1273,439157,Southbound,N,1,1
1274,908548,Northbound,S,1,1
1275,908432,Northbound,S,1,1
1276,909089,Southbound,N,1,1
1277,908464,Southbound,N,1,1
1278,14066711,Northbound,S,1,1
1279,106620,Westbound,E,1,1
1280,12334116,Southbound,N,1,1
1281,1732,Westbound,E,1,1
1282,6837748,Westbound,E,1,1
1283,,Eastbound,W,9,1
1284,913604,Eastbound,W,1,1
1285,913462,Westbound,E,1,1
1286,908113,Eastbound,W,1,1
1287,20149476,Eastbound,W,2,1
1291,436104,Eastbound,W,1,1
1292,436123,Eastbound,W,1,1
1293,907842,Westbound,E,1,1
1294,436109,Westbound,E,1,1
1295,30006420,Eastbound,W,12,1
1296,445719,Northbound,S,1,1
1297,445344,Southbound,N,1,1
1298,445372,Southbound,N,1,1
1299,108481,Northbound,S,1,1
1301,108329,Southbound,N,1,1
1302,445640,Northbound,S,1,1
1303,20037260,Northbound,S,1,1
1304,445764,Northbound,S,1,1
1305,445953,Southbound,N,1,1
1306,445769,Southbound,N,1,1
1307,440765,Northbound,S,1,1
1308,3306871,Southbound,N,1,1
1309,441035,Southbound,N,1,1
1310,8879,Eastbound,W,2,1
1311,8879,Westbound,E,2,1
1312,8859,Eastbound,W,1,1
1313,8155608,Eastbound,W,1,1
1314,8231791,Westbound,E,1,1
1315,2981086,Eastbound,W,1,1
1316,1141537,Westbound,E,2,1
1317,20044422,Northbound,S,2,1
1318,20052707,Southbound,N,2,1
1319,9383533,Northbound,S,1,1
1320,9383533,Southbound,S,1,1
1321,30006876,Northbound,S,2,1
1322,909326,Southbound,N,1,1
1323,7963405,Northbound,S,1,1
1324,7963493,Southbound,N,1,1
1325,910416,Northbound,S,2,1
1326,910416,Southbound,N,2,1
1327,909326,Northbound,S,1,1
1328,909246,Southbound,N,1,1
1329,914318,Northbound,N,1,1
1330,914318,Southbound,N,1,1
1331,908651,Northbound,S,1,1
1332,7883897,Northbound,S,1,1
1333,7846747,Southbound,N,1,1
1334,10142922,Northbound,S,1,1
1335,30030603,Southbound,N,2,1
1336,909246,Northbound,S,1,1
1337,909151,Southbound,N,1,1
1338,14677578,Northbound,S,1,1
1339,20048476,Southbound,N,1,1
1340,9383460,Southbound,N,1,1
1341,9345161,Northbound,S,1,1
1342,9345234,Southbound,N,1,1
1343,9113,Northbound,S,1,1
1344,7777024,Southbound,N,1,1
1345,30004875,Northbound,S,2,1
1346,30004881,Southbound,N,2,1
1347,30004871,Northbound,S,2,1
1348,30018291,Southbound,N,1,1
1349,908480,Southbound,S,1,1
1350,908449,Southbound,N,1,1
1351,9348,Northbound,S,1,1
1352,7963316,Southbound,N,1,1
1353,9348,Southbound,S,1,1
1354,6322173,Eastbound,W,1,1
1355,106971,Westbound,E,2,1
1356,438725,Westbound,E,1,1
1357,14666641,Eastbound,W,1,1
1358,442412,Westbound,E,1,1
1359,10367779,Eastbound,W,1,1
1360,443197,Westbound,E,1,1
1361,104837,Westbound,E,1,1
1362,9741299,Eastbound,W,1,1
1363,440599,Westbound,E,1,1
1364,6292597,Westbound,E,3,1
1365,5266155,Eastbound,W,1,1
1366,439196,Westbound,E,2,1
1367,439843,Eastbound,W,1,1
1368,439820,Westbound,E,1,1
1369,438874,Eastbound,W,1,1
1370,7471766,Eastbound,W,1,1
1371,6322173,Westbound,E,1,1
1372,105003,Eastbound,W,1,1
1373,440236,Westbound,E,1,1
1374,30073545,Westbound,W,2,1
1375,20091681,Westbound,E,3,1
1376,106423,Eastbound,W,1,1
1377,4840625,Westbound,E,1,1
1379,438522,Eastbound,W,1,1
1380,30005471,Westbound,E,2,1
1381,30059375,Westbound,E,2,1
1382,10071080,Eastbound,W,1,1
1383,440848,Westbound,E,1,1
1384,438172,Eastbound,W,1,1
1385,438319,Eastbound,W,1,1
1386,438190,Westbound,E,1,1
1387,11835329,Eastbound,W,1,1
1388,5200661,Westbound,E,1,1
1389,104756,Eastbound,W,1,1
1390,440236,Eastbound,W,1,1
1391,20041479,Eastbound,W,2,1
1392,106651,Eastbound,W,1,1
1393,106579,Westbound,E,1,1
1394,4876103,Eastbound,W,1,1
1395,439040,Westbound,E,1,1
1396,30013029,Westbound,E,2,1
1397,438091,Eastbound,W,1,1
1398,438103,Westbound,E,1,1
1399,3829223,Eastbound,W,1,1
1400,13975237,Westbound,E,1,1
1401,11267773,Eastbound,W,1,1
1402,10154568,Westbound,E,1,1
1403,441862,Eastbound,W,1,1
1404,7576660,Westbound,E,1,1
1405,10133008,Eastbound,W,3,1
1406,6248089,Westbound,E,1,1
1407,106853,Eastbound,W,1,1
1408,106971,Eastbound,W,2,1
1409,106853,Westbound,E,1,1
1410,106971,Westbound,W,2,1
1411,5200705,Eastbound,W,1,1
1412,30005824,Westbound,E,2,1
1413,20362226,Westbound,E,12,1
1414,30002365,Eastbound,W,2,1
1415,438581,Eastbound,W,1,1
1416,30005221,Westbound,E,2,1
1417,13394624,Eastbound,E,1,1
1418,30063121,Westbound,E,2,1
1419,11887552,Eastbound,W,1,1
1420,13394624,Westbound,E,1,1
1421,9344974,Eastbound,W,1,1
1422,9344467,Westbound,E,2,1
1423,30002406,Eastbound,W,2,1
1424,20080167,Westbound,E,2,1
1425,6332557,Eastbound,W,1,1
1426,106651,Westbound,E,1,1
1427,5945227,Eastbound,W,1,1
1428,30073545,Eastbound,W,2,1
1429,5439765,Westbound,E,1,1
1430,105390,Eastbound,W,1,1
1431,105132,Westbound,E,1,1
1432,10257821,Eastbound,W,1,1
1433,443030,Westbound,E,1,1
1434,438190,Eastbound,W,1,1
1435,438127,Westbound,E,1,1
1436,11466889,Eastbound,W,1,1
1437,11466578,Westbound,E,1,1
1438,438793,Eastbound,W,1,1
1439,439103,Eastbound,W,1,1
1440,443370,Eastbound,W,1,1
1441,443326,Westbound,E,1,1
1443,6338808,Eastbound,W,1,1
1444,11887552,Westbound,W,1,1
1445,440139,Eastbound,W,1,1
1446,440106,Westbound,E,1,1
1447,6002161,Eastbound,W,1,1
1448,10133008,Westbound,E,3,1
1449,20091649,Eastbound,W,2,1
1450,11467222,Eastbound,W,1,1
1451,30005471,Eastbound,W,2,1
1452,438319,Westbound,E,1,1
1453,105901,Westbound,E,1,1
1454,7576660,Eastbound,W,1,1
1455,12623514,Westbound,E,1,1
1457,107682,Westbound,E,1,1
1458,20362226,Eastbound,W,12,1
1459,10561029,Westbound,E,1,1
1460,10180016,Eastbound,W,1,1
1461,14666641,Westbound,E,1,1
1462,105390,Westbound,E,1,1
1464,30014062,Westbound,E,2,1
1465,439412,Eastbound,W,1,1
1466,11835380,Westbound,E,1,1
1467,20041068,Eastbound,W,2,1
1468,30058815,Westbound,E,2,1
1469,9847309,Westbound,E,1,1
1470,20041479,Westbound,E,2,1
1471,10257867,Westbound,E,3,1
1472,439820,Eastbound,W,1,1
1473,11186735,Eastbound,W,1,1
1474,444013,Northbound,N,1,1
1475,14015865,Northbound,S,1,1
1476,14015865,Southbound,S,1,1
1477,1147209,Southbound,S,1,1
1478,1147209,Northbound,S,1,1
1479,8418213,Northbound,S,1,1
1480,1146976,Northbound,S,1,1
1481,1146976,Southbound,S,1,1
1482,14673508,Northbound,N,3,1
1483,14673213,Southbound,N,3,1
1484,1143508,Northbound,S,1,1
1485,2821086,Southbound,N,1,1
1488,7974330,Northbound,S,1,1
1489,6362837,Southbound,N,1,1
1490,14239869,Southbound,N,1,1
1491,1141094,Northbound,S,1,1
1492,1141094,Southbound,S,1,1
1493,6362837,Northbound,S,1,1
1494,7986278,Southbound,N,1,1
1495,14662247,Northbound,S,1,1
1496,14662247,Southbound,S,1,1
1497,7245828,Northbound,S,1,1
1498,1139505,Southbound,N,1,1
1499,10906721,Northbound,S,1,1
1500,7273310,Southbound,N,1,1
1501,14239870,Northbound,S,1,1
1502,1142347,Southbound,N,1,1
1503,1138879,Northbound,S,1,1
1504,1138844,Southbound,N,1,1
1505,30040107,Northbound,S,2,1
1506,13499379,Southbound,N,1,1
1507,30087170,Eastbound,W,2,1
1508,30036500,Westbound,E,2,1
1509,8740952,Eastbound,W,1,1
1510,8754031,Westbound,E,1,1
1511,111804,Eastbound,W,1,1
1512,30012667,Westbound,E,2,1
1513,111979,Eastbound,W,1,1
1514,111963,Westbound,E,1,1
1515,536,Eastbound,W,1,1
1516,14172926,Eastbound,W,1,1
1517,14172926,Westbound,E,1,1
1518,112262,Eastbound,W,1,1
1519,13975566,Westbound,E,1,1
1520,30066340,Eastbound,W,2,1
1521,9326,Westbound,E,1,1
1522,111988,Eastbound,W,1,1
1523,111979,Westbound,E,1,1
1524,111762,Eastbound,W,1,1
1525,111762,Westbound,W,1,1
1526,111961,Eastbound,W,1,1
1527,111932,Westbound,E,1,1
1528,111888,Eastbound,W,1,1
1529,111875,Westbound,E,1,1
1530,1139208,Eastbound,W,1,1
1531,1139186,Westbound,E,1,1
1532,20042173,Eastbound,W,2,1
1533,14253384,Westbound,E,1,1
1534,112321,Eastbound,W,1,1
1535,11092409,Westbound,E,1,1
1536,1142517,Eastbound,W,1,1
1537,1142510,Westbound,E,1,1
1540,6427437,Westbound,E,1,1
1541,415,Eastbound,W,1,1
1542,112355,Westbound,E,1,1
1543,30001688,Eastbound,W,2,1
1544,112182,Westbound,E,1,1
1545,30037111,Northbound,S,2,1
1546,30037111,Southbound,S,2,1
1547,438516,Westbound,E,1,1
1549,14677598,Westbound,E,1,1
1551,437590,Eastbound,W,1,1
1552,14673437,Westbound,E,3,1
1553,103003,Eastbound,W,1,1
1554,439294,Eastbound,W,1,1
1555,9134965,Eastbound,W,1,1
1556,10335347,Westbound,E,1,1
1557,436346,Eastbound,W,1,1
1558,14228178,Westbound,E,1,1
1559,20052186,Eastbound,W,2,1
1560,103265,Westbound,E,1,1
1561,437056,Eastbound,W,1,1
1562,436249,Eastbound,W,1,1
1563,9467645,Eastbound,W,1,1
1564,20050727,Westbound,E,2,1
1565,20161371,Eastbound,W,2,1
1566,437008,Eastbound,W,1,1
1567,9134965,Westbound,E,1,1
1568,436631,Eastbound,W,2,1
1569,436631,Westbound,E,2,1
1570,14228167,Eastbound,W,1,1
1571,20161375,Westbound,E,1,1
1572,30007605,Westbound,E,2,1
1573,14303958,Westbound,E,1,1
1574,436136,Eastbound,W,1,1
1575,14673487,Eastbound,W,3,1
1576,3327208,Westbound,E,1,1
1577,103603,Westbound,E,1,1
1578,436231,Westbound,E,1,1
1579,439551,Eastbound,W,1,1
1580,9467645,Westbound,E,1,1
1581,103603,Eastbound,W,1,1
1582,438163,Eastbound,W,1,1
1583,14228166,Westbound,E,2,1
1584,3327207,Eastbound,W,1,1
1585,10335730,Eastbound,W,1,1
1586,436665,Westbound,E,1,1
1587,102933,Westbound,E,1,1
1588,906531,Eastbound,W,1,1
1589,14659961,Westbound,E,1,1
1590,14303958,Eastbound,W,1,1
1591,14303968,Westbound,E,1,1
1592,14228216,Eastbound,W,1,1
1593,14304217,Westbound,E,1,1
1594,14244692,Eastbound,W,1,1
1597,439767,Eastbound,W,1,1
1598,20045619,Westbound,E,2,1
1599,438516,Eastbound,W,1,1
1600,438381,Westbound,E,1,1
1601,20059039,Eastbound,W,2,1
1602,2286559,Westbound,E,1,1
1603,103265,Eastbound,W,1,1
1604,103197,Eastbound,W,1,1
1605,103140,Westbound,E,1,1
1606,20052990,Eastbound,W,2,1
1607,906423,Westbound,E,1,1
1608,30028414,Eastbound,W,2,1
1609,14228205,Westbound,E,1,1
1610,436231,Eastbound,W,1,1
1611,436214,Westbound,E,1,1
1612,14228232,Eastbound,W,1,1
1613,4223571,Westbound,E,1,1
1614,906470,Eastbound,W,1,1
1615,14659946,Westbound,E,1,1
1616,436447,Eastbound,W,1,1
1617,102933,Eastbound,W,1,1
1618,30023164,Westbound,E,2,1
1619,30023164,Eastbound,W,2,1
1620,14303970,Westbound,E,1,1
1621,14171574,Eastbound,W,1,1
1622,103038,Westbound,E,1,1
1623,437094,Westbound,E,1,1
1624,14244716,Eastbound,W,1,1
1625,14304063,Westbound,E,1,1
1626,14303964,Eastbound,W,1,1
1627,14171574,Westbound,E,1,1
1628,439095,Westbound,E,1,1
1629,14304091,Eastbound,W,1,1
1630,2286559,Eastbound,E,1,1
1631,103689,Eastbound,W,1,1
1632,14228285,Eastbound,W,1,1
1633,14228285,Westbound,W,1,1
1634,30076098,Westbound,E,2,1
1635,103197,Westbound,E,1,1
1636,11267576,Eastbound,W,1,1
1637,439239,Westbound,E,1,1
1638,30064462,Eastbound,W,2,1
1639,6313056,Westbound,E,1,1
1640,439004,Eastbound,W,1,1
1641,20050727,Eastbound,W,2,1
1642,5625173,Westbound,E,1,1
1643,4223571,Eastbound,W,1,1
1644,20059059,Westbound,E,1,1
1645,437008,Westbound,E,1,1
1646,437044,Eastbound,W,1,1
1647,436108,Eastbound,W,1,1
1648,14228216,Westbound,E,1,1
1649,436101,Eastbound,W,2,1
1650,103689,Westbound,E,1,1
1651,14228227,Eastbound,W,1,1
1652,103415,Westbound,E,1,1
1653,439095,Eastbound,W,1,1
1654,439004,Westbound,E,1,1
1655,436533,Eastbound,W,1,1
1656,436505,Westbound,E,1,1
1657,14304237,Eastbound,W,1,1
1658,436101,Westbound,E,2,1
